AMBUJACEM, 257.79880209350586
APOLLOTYRE, 199.3565
APOLLOTYRE, 199.3565
ASHOKA, 91.89705003738403
ASHOKA, 91.89705003738403
ASHOKLEY, 106.92535082244873
AXISBANK, 648.7501964111328
AXISBANK, 648.7501964111328
BAJAJFINSV, 8859.66049951172
BAJAJFINSV, 8859.66049951172
BAJFINANCE, 4960.061726074218
BEML, 915.3175416259766
BHARATFORG, 559.7637470092773
BHARATFORG, 559.7637470092773
BHARTIARTL, 518.378346710205
BHARTIARTL, 518.378346710205
BHARTIARTL, 518.378346710205
BHEL, 38.08035007476806
BLUEDART, 4189.316273925781
BPCL, 397.6570491027832
BPCL, 397.6570491027832
CEATLTD, 1312.1464940185547
DBL, 454.5778988037109
DBL, 454.5778988037109
GALAXYSURF, 2047.0191071777342
GUJGASLTD, 390.8607529907227
HAL, 900.8503005981445
HDFCLIFE, 663.1562023925782
HDFCLIFE, 663.1562023925782
ICICIBANK, 534.3915491027832
ICICIBANK, 534.3915491027832
INDUSINDBK, 910.0427053833008
INDUSINDBK, 910.0427053833008
JSWSTEEL, 372.80670239257813
KALPATPOWR, 329.60830209350587
KEC, 378.7038482055664
KNRCON, 173.87404985046385
KNRCON, 173.87404985046385
KOTAKBANK, 1845.7663035888672
KOTAKBANK, 1845.7663035888672
LICHSGFIN, 382.5160491027832
LUMAXTECH, 123.91854872894288
M&M, 758.5420476074219
MOTHERSUMI, 165.95565179443358
NCC, 63.15365067291259
NTPC, 97.30419977569579
ONGC, 92.93585044860839
ONGC, 92.93585044860839
ONGC, 92.93585044860839
PAGEIND, 26252.436
PAGEIND, 26252.436
PEL, 1540.7290416259766
PFC, 115.07160007476807
PFC, 115.07160007476807
PIDILITIND, 1661.2935416259766
PIDILITIND, 1661.2935416259766
PNCINFRA, 202.46799850463867
POLYCAB, 1136.02825
POLYCAB, 1136.02825
RELAXO, 794.2091428222656
RELAXO, 794.2091428222656
RELIANCE, 1963.5794643554689
SRTRANSFIN, 1142.1532350463867
SRTRANSFIN, 1142.1532350463867
SUNPHARMA, 567.6527470092774
TATACHEM, 519.037398803711
TATAMOTORS, 234.17345089721678
TATAMOTORS, 234.17345089721678
TATAMOTORS, 234.17345089721678
TATAMOTORS, 234.17345089721678
TCS, 2896.573773925781
TCS, 2896.573773925781
TCS, 2896.573773925781
TEJASNET, 142.9231997756958
TITAN, 1416.9476904296876
TITAN, 1416.9476904296876
TITAN, 1416.9476904296876
TTKPRESTIG, 6241.112869140625
TTKPRESTIG, 6241.112869140625
ULTRACEMCO, 5478.890856933594
ULTRACEMCO, 5478.890856933594
UPL, 496.5316979064942
VGUARD, 203.57785194396973
VGUARD, 203.57785194396973
VRLLOG, 202.3479508972168
HDFC, 2439.0288688964843
HDFC, 2439.0288688964843
HDFCBANK, 1424.8073035888672
HDFCBANK, 1424.8073035888672
HDFCBANK, 1424.8073035888672
GAIL, 122.72540029907226
GAIL, 122.72540029907226
GAIL, 122.72540029907226
GAIL, 122.72540029907226
GAIL, 122.72540029907226
POWERGRID, 197.68315029907225
POWERGRID, 197.68315029907225
POWERGRID, 197.68315029907225
POWERGRID, 197.68315029907225
POWERGRID, 197.68315029907225
LT, 1286.4362083740236
LT, 1286.4362083740236
LT, 1286.4362083740236
LT, 1286.4362083740236
ZEEL, 207.58605059814454
FINPIPE, 618.247702392578
FINPIPE, 618.247702392578
EICHERMOT, 2561.822904785156
FINCABLES, 350.791
FINCABLES, 350.791
FINCABLES, 350.791
MUTHOOTFIN, 1194.1103868408204
MUTHOOTFIN, 1194.1103868408204
MUTHOOTFIN, 1194.1103868408204
MUTHOOTFIN, 1194.1103868408204
ASIANPAINT, 2398.630857177734
ASIANPAINT, 2398.630857177734
ASIANPAINT, 2398.630857177734
CUB, 171.4191495513916
INDIGO, 1609.6083631591796
INDIGO, 1609.6083631591796
STLTECH, 176.07660044860842
STLTECH, 176.07660044860842
ITC, 202.83305059814455
ITC, 202.83305059814455
ITC, 202.83305059814455
BAJAJ-AUTO, 3513.9859880371096
BAJAJ-AUTO, 3513.9859880371096
INFY, 1216.3710952148438
INFY, 1216.3710952148438
INFY, 1216.3710952148438
IEX, 244.86034895324707
IEX, 244.86034895324707
IEX, 244.86034895324707
HCLTECH, 898.2876011962891
HCLTECH, 898.2876011962891
HCLTECH, 898.2876011962891
GODREJCP, 704.7106517944336
BALKRISIND, 1592.0344880371092
AARTIIND, 1178.849351196289
SYNGENE, 565.2346041870118
SYNGENE, 565.2346041870118
SYNGENE, 565.2346041870118
COROMANDEL, 773.4208988037109
AMARAJABAT, 898.691851196289
AMARAJABAT, 898.691851196289
VSTTILLERS, 1845.1488928222657
AJANTPHARM, 1664.8264523925782
AJANTPHARM, 1664.8264523925782
AJANTPHARM, 1664.8264523925782
MARUTI, 7249.941952148437
LTTS, 2239.265660522461
LTTS, 2239.265660522461
PIIND, 2215.089095214844
PIIND, 2215.089095214844
PETRONET, 244.5296019439697
KSCL, 509.42604760742194
KSCL, 509.42604760742194
DIVISLAB, 3516.0391071777344
DIVISLAB, 3516.0391071777344
DIVISLAB, 3516.0391071777344
DIVISLAB, 3516.0391071777344
HDFCAMC, 2801.7881428222654
HDFCAMC, 2801.7881428222654
HDFCAMC, 2801.7881428222654
NBCC, 32.61929994392395
NBCC, 32.61929994392395
